query_id,query,category,backend,rank,content_type,source_id,title,url,similarity,combined_score,graph_hops,latency_ms,relevance_0_to_3
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pgvector-cooccurrence,10,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6739,0.6315,,486,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,1,article,d477d522-8d3f-40a3-9b1c-5f9f4582edc6,🌎 Clean energy rollbacks short-circuit in court,https://www.ctvc.co/clean-energy-rollbacks-short-circuit-in-court/,0.7264,0.7264,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,2,article,92150b9a-c37b-45c3-a5b3-e2ad988d313a,"Queensland LNP want oil and gas project fast-tracked, even as it erects stop sign for wind and solar",https://reneweconomy.com.au/queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar/?utm_source=rss&utm_medium=rss&utm_campaign=queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar,0.7077,0.7077,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,3,article,82e294d3-20f9-458b-9b82-d2f791d2ecd8,Shh! Labor Party drops 82% Renewables Target from the draft platform for the next election,https://www.freedomsphoenix.com/News/393850-2026-04-08-shh-labor-party-drops-82-renewables-target-from-the-draft.htm,0.7004,0.7004,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,4,article,146baca2-fbd9-433d-b144-d73c018ae491,"In This Corner, Trump 2.0: In That Corner, States Rethink How To Reduce Emissions",https://cleantechnica.com/2026/04/13/in-this-corner-trump-2-0-in-that-corner-states-rethink-how-to-reduce-emissions/,0.6918,0.6918,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,5,article,6dffa666-4fc8-4ebb-880b-82680c5a7c43,How we can power Australia with renewable energy while protecting nature,https://www.climatecouncil.org.au/how-we-can-power-australia-with-renewable-energy-while-protecting-nature/,0.6897,0.6897,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,6,article,73ebfe49-667e-46bb-b50b-a007c0b3c822,Trump’s $1B offshore wind payout to TotalEnergies sparks legal concerns,https://www.canarymedia.com/articles/offshore-wind/trumps-1b-payout-totalenergies-legal-concerns,0.6883,0.6883,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,7,article,bd4a0e52-265d-4400-87bb-3853e7c8bcb3,Trump’s latest salvo to upend offshore wind: Pay firms not to build it,https://www.canarymedia.com/articles/offshore-wind/trumps-latest-salvo-upend-offshore-wind-pay,0.6856,0.6856,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,8,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6739,0.6739,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,9,article,dfb2f780-a069-4e79-b6de-b761cb4e0f06,State launches huge new renewables tender for land “twice the size of Kangaroo Island”,https://reneweconomy.com.au/state-launches-huge-new-renewables-tender-for-land-twice-the-size-of-kangaroo-island/?utm_source=rss&utm_medium=rss&utm_campaign=state-launches-huge-new-renewables-tender-for-land-twice-the-size-of-kangaroo-island,0.6726,0.6726,,478,
co-01,When has policy on offshore wind in Australia been reversed or contradicted?,contradiction,pg-graph-walk,10,article,162fb698-acd5-4b1d-9331-06ab9998825b,South Australia opens up new areas for renewable energy opportunities,https://www.pv-magazine.com/2026/04/07/south-australia-opens-up-new-areas-for-renewable-energy-opportunities/,0.6701,0.6701,,478,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,1,article,d74c443e-072c-406c-a6a8-136a51fc7cb3,The Drilling Reflex – why price spikes do not justify more North Sea drilling,https://carbontracker.org/the-drilling-reflex-why-price-spikes-do-not-justify-more-north-sea-drilling/,0.6465,0.6547,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,2,article,1d34baab-09ee-4613-bcf5-5bc1d4b2a1ac,LNG Won’t Shield Hawaiʻi From the Next Energy Crisis,https://cleantechnica.com/2026/03/28/lng-wont-shield-hawai%ca%bbi-from-the-next-energy-crisis/,0.6493,0.6438,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,3,article,df7dcef1-79d6-41af-a7b7-7bf4603bad77,Domestic and international demand drive natural gas production growth,https://www.eia.gov/todayinenergy/detail.php?id=67425,0.6781,0.6339,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,4,article,d91486b8-2356-4b6a-88e9-ae5f559e0dc4,Queensland solar assets top utility PV performance table,https://www.pv-magazine-australia.com/2026/04/08/queensland-solar-assets-top-utility-pv-performance-table/,0.6391,0.6320,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,5,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6625,0.6246,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,6,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.6568,0.6240,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,7,article,9c3d6c14-2228-486c-8599-b244a153b8ff,Australia: Battery storage cushions AU$1 billion fuel shock as Climate Council demands May budget action,https://www.energy-storage.news/australia-battery-storage-cushions-au1-billion-fuel-shock-as-climate-council-demands-may-budget-action/,0.6525,0.6193,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,8,article,35db5a95-7d50-47dd-9725-58174ab4f728,Solar leads global additions in 2025 as wind growth accelerates,https://www.pv-magazine-australia.com/2026/04/14/solar-leads-global-additions-in-2025-as-wind-growth-accelerates/,0.6428,0.6156,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,9,article,65a2c533-c613-49dd-8ac5-1df500f4f4a6,Labor will never have a better time to revisit carbon pricing – but does it have the stomach to make polluters pay? | Clear Air,https://www.theguardian.com/australia-news/2026/feb/12/there-will-never-be-a-better-time-to-revisit-carbon-pricing-in-australia-but-does-labor-have-the-stomach-to-make-polluters-pay,0.6414,0.6142,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-only,10,article,d08e3a7c-2975-462e-a328-31427094643a,‘75% of what we need is not there’: Australian states race to deploy gigawatts of battery storage,https://www.energy-storage.news/75-of-what-we-need-is-not-there-australian-states-race-to-deploy-gigawatts-of-battery-storage/,0.6416,0.6128,,446,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,1,article,d74c443e-072c-406c-a6a8-136a51fc7cb3,The Drilling Reflex – why price spikes do not justify more North Sea drilling,https://carbontracker.org/the-drilling-reflex-why-price-spikes-do-not-justify-more-north-sea-drilling/,0.6465,0.6547,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,2,article,1d34baab-09ee-4613-bcf5-5bc1d4b2a1ac,LNG Won’t Shield Hawaiʻi From the Next Energy Crisis,https://cleantechnica.com/2026/03/28/lng-wont-shield-hawai%ca%bbi-from-the-next-energy-crisis/,0.6493,0.6438,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,3,article,df7dcef1-79d6-41af-a7b7-7bf4603bad77,Domestic and international demand drive natural gas production growth,https://www.eia.gov/todayinenergy/detail.php?id=67425,0.6781,0.6339,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,4,article,d91486b8-2356-4b6a-88e9-ae5f559e0dc4,Queensland solar assets top utility PV performance table,https://www.pv-magazine-australia.com/2026/04/08/queensland-solar-assets-top-utility-pv-performance-table/,0.6391,0.6320,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,5,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6625,0.6246,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,6,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.6568,0.6240,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,7,article,9c3d6c14-2228-486c-8599-b244a153b8ff,Australia: Battery storage cushions AU$1 billion fuel shock as Climate Council demands May budget action,https://www.energy-storage.news/australia-battery-storage-cushions-au1-billion-fuel-shock-as-climate-council-demands-may-budget-action/,0.6525,0.6193,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,8,article,35db5a95-7d50-47dd-9725-58174ab4f728,Solar leads global additions in 2025 as wind growth accelerates,https://www.pv-magazine-australia.com/2026/04/14/solar-leads-global-additions-in-2025-as-wind-growth-accelerates/,0.6428,0.6156,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,9,article,65a2c533-c613-49dd-8ac5-1df500f4f4a6,Labor will never have a better time to revisit carbon pricing – but does it have the stomach to make polluters pay? | Clear Air,https://www.theguardian.com/australia-news/2026/feb/12/there-will-never-be-a-better-time-to-revisit-carbon-pricing-in-australia-but-does-labor-have-the-stomach-to-make-polluters-pay,0.6414,0.6142,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pgvector-cooccurrence,10,article,d08e3a7c-2975-462e-a328-31427094643a,‘75% of what we need is not there’: Australian states race to deploy gigawatts of battery storage,https://www.energy-storage.news/75-of-what-we-need-is-not-there-australian-states-race-to-deploy-gigawatts-of-battery-storage/,0.6416,0.6128,,448,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,1,article,df7dcef1-79d6-41af-a7b7-7bf4603bad77,Domestic and international demand drive natural gas production growth,https://www.eia.gov/todayinenergy/detail.php?id=67425,0.6781,0.6781,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,2,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6625,0.6625,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,3,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.6568,0.6568,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,4,article,9c3d6c14-2228-486c-8599-b244a153b8ff,Australia: Battery storage cushions AU$1 billion fuel shock as Climate Council demands May budget action,https://www.energy-storage.news/australia-battery-storage-cushions-au1-billion-fuel-shock-as-climate-council-demands-may-budget-action/,0.6525,0.6525,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,5,article,1d34baab-09ee-4613-bcf5-5bc1d4b2a1ac,LNG Won’t Shield Hawaiʻi From the Next Energy Crisis,https://cleantechnica.com/2026/03/28/lng-wont-shield-hawai%ca%bbi-from-the-next-energy-crisis/,0.6493,0.6493,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,6,daily_digest,briefing-1775638859083,[daily_digest] briefing-1775638859083,,0.6465,0.6465,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,7,article,d74c443e-072c-406c-a6a8-136a51fc7cb3,The Drilling Reflex – why price spikes do not justify more North Sea drilling,https://carbontracker.org/the-drilling-reflex-why-price-spikes-do-not-justify-more-north-sea-drilling/,0.6465,0.6465,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,8,article,35db5a95-7d50-47dd-9725-58174ab4f728,Solar leads global additions in 2025 as wind growth accelerates,https://www.pv-magazine-australia.com/2026/04/14/solar-leads-global-additions-in-2025-as-wind-growth-accelerates/,0.6428,0.6428,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,9,article,d08e3a7c-2975-462e-a328-31427094643a,‘75% of what we need is not there’: Australian states race to deploy gigawatts of battery storage,https://www.energy-storage.news/75-of-what-we-need-is-not-there-australian-states-race-to-deploy-gigawatts-of-battery-storage/,0.6416,0.6416,,544,
co-02,Conflicting forecasts for Australian gas demand to 2030,contradiction,pg-graph-walk,10,article,65a2c533-c613-49dd-8ac5-1df500f4f4a6,Labor will never have a better time to revisit carbon pricing – but does it have the stomach to make polluters pay? | Clear Air,https://www.theguardian.com/australia-news/2026/feb/12/there-will-never-be-a-better-time-to-revisit-carbon-pricing-in-australia-but-does-labor-have-the-stomach-to-make-polluters-pay,0.6414,0.6414,,544,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,1,article,e9baf179-902c-49cf-96e4-2985c000af06,Wired for Security: The EU’s Post-2030 Climate Architecture,https://cleantechnica.com/2026/04/09/wired-for-security-the-eus-post-2030-climate-architecture/,0.6431,0.6899,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,2,article,146baca2-fbd9-433d-b144-d73c018ae491,"In This Corner, Trump 2.0: In That Corner, States Rethink How To Reduce Emissions",https://cleantechnica.com/2026/04/13/in-this-corner-trump-2-0-in-that-corner-states-rethink-how-to-reduce-emissions/,0.6381,0.6822,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,3,article,b8689588-48a3-465f-a9fc-d95a607714ed,India sets achievable green electricity and emissions intensity targets,https://www.climatechangenews.com/2026/03/25/india-sets-achievable-green-electricity-and-emissions-instensity-targets/,0.6391,0.6660,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,4,article,44219f6c-9bed-47de-a6f8-c49be37d6559,"UK opening new oil and gas fields would imperil global climate goals, experts say",https://www.theguardian.com/environment/2026/apr/08/uk-new-oil-gas-fields-north-sea-global-climate-goals,0.6657,0.6595,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,5,article,ec0f23a6-8505-45b6-9177-b00ec2e1b3af,New critical infrastructure laws will block climate-based legal challenges,https://www.irishtimes.com/politics/2026/04/08/new-critical-infrastructure-laws-will-block-climate-based-legal-challenges/,0.6384,0.6590,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,6,article,92150b9a-c37b-45c3-a5b3-e2ad988d313a,"Queensland LNP want oil and gas project fast-tracked, even as it erects stop sign for wind and solar",https://reneweconomy.com.au/queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar/?utm_source=rss&utm_medium=rss&utm_campaign=queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar,0.6515,0.6439,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,7,article,76df1bfe-a0cf-44d1-8271-77b8a86d4336,Energy Firms Dodge £1 Billion Debt Relief Bill After Corporate Lobbying,https://www.desmog.com/2026/03/27/energy-firms-dodge-1-billion-debt-relief-bill-after-corporate-lobbying/,0.6491,0.6431,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,8,article,bf7cff65-f521-47f7-a913-8bb2f3cecde9,This $400B Biden climate program is surviving the Trump administration,https://grist.org/energy/trump-biden-chris-wright-loan-programs-office/,0.6483,0.6402,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,9,article,14c9d413-07bb-4691-ba73-16d10b82d905,UK cuts support for climate action abroad to fund military instead,https://www.climatechangenews.com/2026/03/19/uk-cuts-support-for-climate-action-abroad-to-fund-military-instead/,0.6443,0.6357,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-only,10,article,82e294d3-20f9-458b-9b82-d2f791d2ecd8,Shh! Labor Party drops 82% Renewables Target from the draft platform for the next election,https://www.freedomsphoenix.com/News/393850-2026-04-08-shh-labor-party-drops-82-renewables-target-from-the-draft.htm,0.6778,0.6338,,469,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,1,article,e9baf179-902c-49cf-96e4-2985c000af06,Wired for Security: The EU’s Post-2030 Climate Architecture,https://cleantechnica.com/2026/04/09/wired-for-security-the-eus-post-2030-climate-architecture/,0.6431,0.6899,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,2,article,146baca2-fbd9-433d-b144-d73c018ae491,"In This Corner, Trump 2.0: In That Corner, States Rethink How To Reduce Emissions",https://cleantechnica.com/2026/04/13/in-this-corner-trump-2-0-in-that-corner-states-rethink-how-to-reduce-emissions/,0.6381,0.6822,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,3,article,b8689588-48a3-465f-a9fc-d95a607714ed,India sets achievable green electricity and emissions intensity targets,https://www.climatechangenews.com/2026/03/25/india-sets-achievable-green-electricity-and-emissions-instensity-targets/,0.6391,0.6660,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,4,article,44219f6c-9bed-47de-a6f8-c49be37d6559,"UK opening new oil and gas fields would imperil global climate goals, experts say",https://www.theguardian.com/environment/2026/apr/08/uk-new-oil-gas-fields-north-sea-global-climate-goals,0.6657,0.6595,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,5,article,ec0f23a6-8505-45b6-9177-b00ec2e1b3af,New critical infrastructure laws will block climate-based legal challenges,https://www.irishtimes.com/politics/2026/04/08/new-critical-infrastructure-laws-will-block-climate-based-legal-challenges/,0.6384,0.6590,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,6,article,92150b9a-c37b-45c3-a5b3-e2ad988d313a,"Queensland LNP want oil and gas project fast-tracked, even as it erects stop sign for wind and solar",https://reneweconomy.com.au/queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar/?utm_source=rss&utm_medium=rss&utm_campaign=queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar,0.6515,0.6439,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,7,article,76df1bfe-a0cf-44d1-8271-77b8a86d4336,Energy Firms Dodge £1 Billion Debt Relief Bill After Corporate Lobbying,https://www.desmog.com/2026/03/27/energy-firms-dodge-1-billion-debt-relief-bill-after-corporate-lobbying/,0.6491,0.6431,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,8,article,bf7cff65-f521-47f7-a913-8bb2f3cecde9,This $400B Biden climate program is surviving the Trump administration,https://grist.org/energy/trump-biden-chris-wright-loan-programs-office/,0.6483,0.6402,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,9,article,14c9d413-07bb-4691-ba73-16d10b82d905,UK cuts support for climate action abroad to fund military instead,https://www.climatechangenews.com/2026/03/19/uk-cuts-support-for-climate-action-abroad-to-fund-military-instead/,0.6443,0.6357,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pgvector-cooccurrence,10,article,82e294d3-20f9-458b-9b82-d2f791d2ecd8,Shh! Labor Party drops 82% Renewables Target from the draft platform for the next election,https://www.freedomsphoenix.com/News/393850-2026-04-08-shh-labor-party-drops-82-renewables-target-from-the-draft.htm,0.6778,0.6338,,570,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,1,article,82e294d3-20f9-458b-9b82-d2f791d2ecd8,Shh! Labor Party drops 82% Renewables Target from the draft platform for the next election,https://www.freedomsphoenix.com/News/393850-2026-04-08-shh-labor-party-drops-82-renewables-target-from-the-draft.htm,0.6778,0.6778,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,2,article,44219f6c-9bed-47de-a6f8-c49be37d6559,"UK opening new oil and gas fields would imperil global climate goals, experts say",https://www.theguardian.com/environment/2026/apr/08/uk-new-oil-gas-fields-north-sea-global-climate-goals,0.6657,0.6657,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,3,article,d3c486a2-397f-4d03-b7f8-c07dc6692e1b,Two Niti Aayog reports reveal gaps in India's policy approach towards EVs,https://www.business-standard.com/economy/news/two-niti-aayog-reports-reveal-gaps-in-india-s-policy-approach-towards-evs-126041401092_1.html,0.6590,0.6590,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,4,daily_digest,briefing-1775638859083,[daily_digest] briefing-1775638859083,,0.6535,0.6535,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,5,article,92150b9a-c37b-45c3-a5b3-e2ad988d313a,"Queensland LNP want oil and gas project fast-tracked, even as it erects stop sign for wind and solar",https://reneweconomy.com.au/queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar/?utm_source=rss&utm_medium=rss&utm_campaign=queensland-lnp-wants-oil-and-gas-project-fast-tracked-even-as-they-erect-stop-sign-for-wind-and-solar,0.6515,0.6515,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,6,daily_digest,briefing-1775699180693,[daily_digest] briefing-1775699180693,,0.6514,0.6514,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,7,article,76df1bfe-a0cf-44d1-8271-77b8a86d4336,Energy Firms Dodge £1 Billion Debt Relief Bill After Corporate Lobbying,https://www.desmog.com/2026/03/27/energy-firms-dodge-1-billion-debt-relief-bill-after-corporate-lobbying/,0.6491,0.6491,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,8,article,bf7cff65-f521-47f7-a913-8bb2f3cecde9,This $400B Biden climate program is surviving the Trump administration,https://grist.org/energy/trump-biden-chris-wright-loan-programs-office/,0.6483,0.6483,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,9,daily_digest,briefing-1776075052584,[daily_digest] briefing-1776075052584,,0.6450,0.6450,,494,
co-03,Government statements on net-zero pathway that have shifted,contradiction,pg-graph-walk,10,article,975cfb9c-4370-49d4-8231-a5636816b596,"China eases climate target but clean energy could still cut emissions, experts say",https://www.climatechangenews.com/2026/03/05/china-eases-climate-target-but-clean-energy-could-still-cut-emissions-experts-say/,0.6447,0.6447,,494,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,1,article,ca039f55-a67a-434d-bb81-fea2b5a78924,"Entergy, Xcel, others seek to upend competitive transmission bidding in MISO, SPP",https://www.utilitydive.com/news/entergy-xcel-transmission-rofr-miso-spp-ferc-complaint/817062/,0.6799,0.6687,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,2,article,a9e3a7e8-39fe-45f9-963d-798dda0c813b,The need for speed: FERC must exempt transmission projects from regulatory bottlenecks,https://www.utilitydive.com/news/the-need-for-speed-ferc-must-exempt-transmission-projects-from-regulatory/817281/,0.6694,0.6652,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,3,article,3835e055-29d4-432a-9f7d-574293084362,Recalibrating the social license for AI infrastructure in the United States,https://www.utilitydive.com/news/recalibrating-the-social-license-for-ai-infrastructure-in-the-united-states/815236/,0.6464,0.6480,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,4,article,577f37f5-bfef-49fe-858b-6ab9e318c44c,The Electrified Future Is Already Here. Canada Just Needs to Build It,https://cleantechnica.com/2026/04/08/the-electrified-future-is-already-here-canada-just-needs-to-build-it/,0.6376,0.6431,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,5,article,4ae055db-38e6-4b50-93f2-c950feece1be,"Eversource, Avangrid ask FERC to stay $1.5B refund decision",https://www.utilitydive.com/news/eversource-avangrid-ferc-roe-refund-iso-ne/816797/,0.6367,0.6416,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,6,article,c8540ddf-a8bc-41a9-952e-b9d75e5d9ea9,The Nuclear Land Use Canard Returns,https://cleantechnica.com/2026/04/09/the-nuclear-land-use-canard-returns/,0.6281,0.6378,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,7,article,bb022973-2ccb-4cc1-8d95-8af1d8bfb8b8,‘We’re harvesting the sun’: A huge solar project grows in California,https://grist.org/energy/were-harvesting-the-sun-a-huge-solar-project-grows-in-california/,0.6369,0.6368,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,8,article,514775bf-7677-4d11-8876-d8d76d4e13f7,Texas saw a $50B future in clean energy. Then the political winds shifted.,https://grist.org/energy/texas-saw-a-50b-future-in-clean-energy-then-the-political-winds-shifted/,0.6338,0.6360,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,9,article,eb220a76-6fc2-49c2-bbec-b87891f71c67,Using Regional-First Planning to Streamline Large Load Interconnection,https://rmi.org/using-regional-first-planning-to-streamline-large-load-interconnection/,0.6416,0.6323,,520,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-only,10,article,df193736-0eae-42ec-8e4c-dfdd5d0fbe2e,Offshore wind in the Atlantic - Canada's trump card,https://www.dentons.com/en/insights/articles/2026/april/13/offshore-wind-in-the-atlantic,0.6675,0.6303,,520,
